#RIC,Date[L],Price,Volume,Value,Signal
CBA.AX,31-03-2011,52.4,100.0,5240.0,S
CBA.AX,04-04-2011,52.44,100.0,5244.0,B
CBA.AX,07-04-2011,52.55,100.0,5255.0,S
CBA.AX,08-04-2011,53.1,100.0,5310.0,B
CBA.AX,12-04-2011,52.54,100.0,5254.0,S
CBA.AX,18-04-2011,52.53,100.0,5253.0,B
CBA.AX,21-04-2011,53.16,100.0,5316.0,S
CBA.AX,27-04-2011,53.07,100.0,5307.0,B
CBA.AX,03-05-2011,53.36,100.0,5336.0,S
CBA.AX,09-05-2011,52.65,100.0,5265.0,B
CBA.AX,12-05-2011,51.7,100.0,5170.0,S
CBA.AX,16-05-2011,51.48,100.0,5148.0,B
CBA.AX,19-05-2011,52.38,100.0,5238.0,S
CBA.AX,23-05-2011,51.42,100.0,5142.0,B
CBA.AX,24-05-2011,50.92,100.0,5092.0,S
CBA.AX,27-05-2011,50.97,100.0,5097.0,B
CBA.AX,01-06-2011,50.36,100.0,5036.0,S
CBA.AX,06-06-2011,49.68,100.0,4968.0,B
CBA.AX,08-06-2011,49.32,100.0,4932.0,S
CBA.AX,14-06-2011,50.45,100.0,5045.0,B
CBA.AX,16-06-2011,49.26,100.0,4926.0,S
CBA.AX,20-06-2011,49.5,100.0,4950.0,B
CBA.AX,23-06-2011,50.49,100.0,5049.0,S
CBA.AX,27-06-2011,50.45,100.0,5045.0,B
CBA.AX,30-06-2011,52.3,100.0,5230.0,S
CBA.AX,04-07-2011,52.06,100.0,5206.0,B
CBA.AX,05-07-2011,51.78,100.0,5178.0,S
CBA.AX,08-07-2011,51.77,100.0,5177.0,B
CBA.AX,12-07-2011,49.64,100.0,4964.0,S
CBA.AX,15-07-2011,49.02,100.0,4902.0,B
CBA.AX,21-07-2011,49.74,100.0,4974.0,S
CBA.AX,22-07-2011,50.52,100.0,5052.0,B
CBA.AX,27-07-2011,49.82,100.0,4982.0,S
CBA.AX,01-08-2011,50.09,100.0,5009.0,B
CBA.AX,03-08-2011,48.55,100.0,4855.0,S
CBA.AX,08-08-2011,45.62,100.0,4562.0,B
CBA.AX,11-08-2011,48.58,100.0,4858.0,S
CBA.AX,15-08-2011,47.38,100.0,4738.0,B
CBA.AX,16-08-2011,46.83,100.0,4683.0,S
CBA.AX,17-08-2011,47.4,100.0,4740.0,B
CBA.AX,18-08-2011,47.32,100.0,4732.0,S
CBA.AX,22-08-2011,45.9,100.0,4590.0,B
CBA.AX,25-08-2011,47.49,100.0,4749.0,S
CBA.AX,29-08-2011,47.96,100.0,4796.0,B
CBA.AX,30-08-2011,47.93,100.0,4793.0,S
CBA.AX,05-09-2011,46.39,100.0,4639.0,B
CBA.AX,08-09-2011,47.22,100.0,4722.0,S
CBA.AX,09-09-2011,47.41,100.0,4741.0,B
CBA.AX,14-09-2011,44.0,100.0,4400.0,S
CBA.AX,16-09-2011,45.58,100.0,4558.0,B
CBA.AX,20-09-2011,44.37,100.0,4437.0,S
CBA.AX,23-09-2011,43.33,100.0,4333.0,B
CBA.AX,28-09-2011,45.5,100.0,4550.0,S
CBA.AX,03-10-2011,43.88,100.0,4388.0,B
CBA.AX,06-10-2011,45.4,100.0,4540.0,S
CBA.AX,07-10-2011,46.25,100.0,4625.0,B
CBA.AX,11-10-2011,47.25,100.0,4725.0,S
CBA.AX,17-10-2011,48.31,100.0,4831.0,B
CBA.AX,18-10-2011,47.45,100.0,4745.0,S
CBA.AX,19-10-2011,48.01,100.0,4801.0,B
CBA.AX,20-10-2011,47.72,100.0,4772.0,S
CBA.AX,21-10-2011,47.55,100.0,4755.0,B
CBA.AX,27-10-2011,49.99,100.0,4999.0,S
CBA.AX,31-10-2011,49.27,100.0,4927.0,B
CBA.AX,01-11-2011,48.7,100.0,4870.0,S
CBA.AX,04-11-2011,49.03,100.0,4903.0,B
CBA.AX,09-11-2011,49.96,100.0,4996.0,S
CBA.AX,14-11-2011,49.86,100.0,4986.0,B
CBA.AX,16-11-2011,48.62,100.0,4862.0,S
CBA.AX,21-11-2011,47.55,100.0,4755.0,B
CBA.AX,24-11-2011,46.6,100.0,4660.0,S
CBA.AX,28-11-2011,46.89,100.0,4689.0,B
CBA.AX,01-12-2011,48.6,100.0,4860.0,S
CBA.AX,05-12-2011,49.96,100.0,4996.0,B
CBA.AX,06-12-2011,49.7,100.0,4970.0,S
CBA.AX,12-12-2011,49.83,100.0,4983.0,B
CBA.AX,15-12-2011,48.63,100.0,4863.0,S
CBA.AX,16-12-2011,49.13,100.0,4913.0,B
CBA.AX,22-12-2011,49.32,100.0,4932.0,S
CBA.AX,28-12-2011,49.31,100.0,4931.0,B
CBA.AX,30-12-2011,49.22,100.0,4922.0,S
CBA.AX,09-01-2012,49.4,100.0,4940.0,B
CBA.AX,12-01-2012,49.91,100.0,4991.0,S
CBA.AX,16-01-2012,49.51,100.0,4951.0,B
CBA.AX,19-01-2012,49.8,100.0,4980.0,S
CBA.AX,23-01-2012,49.74,100.0,4974.0,B
CBA.AX,31-01-2012,50.66,100.0,5066.0,S
CBA.AX,06-02-2012,50.84,100.0,5084.0,B
CBA.AX,07-02-2012,50.51,100.0,5051.0,S
CBA.AX,13-02-2012,50.29,100.0,5029.0,B
CBA.AX,16-02-2012,49.85,100.0,4985.0,S
CBA.AX,20-02-2012,49.1,100.0,4910.0,B
CBA.AX,23-02-2012,49.52,100.0,4952.0,S
CBA.AX,27-02-2012,49.44,100.0,4944.0,B
CBA.AX,01-03-2012,49.06,100.0,4906.0,S
CBA.AX,05-03-2012,49.09,100.0,4909.0,B
CBA.AX,07-03-2012,47.66,100.0,4766.0,S
CBA.AX,09-03-2012,48.08,100.0,4808.0,B
CBA.AX,15-03-2012,48.98,100.0,4898.0,S
CBA.AX,19-03-2012,49.03,100.0,4903.0,B
CBA.AX,22-03-2012,49.02,100.0,4902.0,S
CBA.AX,26-03-2012,49.48,100.0,4948.0,B
CBA.AX,29-03-2012,50.45,100.0,5045.0,S
CBA.AX,02-04-2012,49.95,100.0,4995.0,B
CBA.AX,05-04-2012,50.06,100.0,5006.0,S
CBA.AX,10-04-2012,49.99,100.0,4999.0,B
CBA.AX,13-04-2012,50.18,100.0,5018.0,S
CBA.AX,16-04-2012,50.1,100.0,5010.0,B
CBA.AX,19-04-2012,50.78,100.0,5078.0,S
CBA.AX,23-04-2012,50.95,100.0,5095.0,B
CBA.AX,27-04-2012,51.59,100.0,5159.0,S
CBA.AX,30-04-2012,51.97,100.0,5197.0,B
CBA.AX,01-05-2012,52.85,100.0,5285.0,S
CBA.AX,07-05-2012,52.06,100.0,5206.0,B
CBA.AX,10-05-2012,51.9,100.0,5190.0,S
CBA.AX,14-05-2012,52.8,100.0,5280.0,B
CBA.AX,16-05-2012,51.77,100.0,5177.0,S
CBA.AX,21-05-2012,49.64,100.0,4964.0,B
CBA.AX,24-05-2012,49.31,100.0,4931.0,S
CBA.AX,28-05-2012,49.28,100.0,4928.0,B
CBA.AX,31-05-2012,49.4,100.0,4940.0,S
CBA.AX,04-06-2012,49.05,100.0,4905.0,B
CBA.AX,07-06-2012,51.04,100.0,5104.0,S
CBA.AX,12-06-2012,50.82,100.0,5082.0,B
CBA.AX,13-06-2012,50.62,100.0,5062.0,S
CBA.AX,14-06-2012,50.57,100.0,5057.0,B
CBA.AX,15-06-2012,50.89,100.0,5089.0,S
CBA.AX,18-06-2012,51.54,100.0,5154.0,B
CBA.AX,21-06-2012,51.78,100.0,5178.0,S
CBA.AX,25-06-2012,51.55,100.0,5155.0,B
CBA.AX,28-06-2012,52.62,100.0,5262.0,S
CBA.AX,02-07-2012,53.53,100.0,5353.0,B
CBA.AX,03-07-2012,53.32,100.0,5332.0,S
CBA.AX,09-07-2012,53.78,100.0,5378.0,B
CBA.AX,10-07-2012,53.44,100.0,5344.0,S
CBA.AX,13-07-2012,53.77,100.0,5377.0,B
CBA.AX,19-07-2012,55.9,100.0,5590.0,S
CBA.AX,23-07-2012,54.74,100.0,5474.0,B
CBA.AX,24-07-2012,54.78,100.0,5478.0,S
CBA.AX,25-07-2012,54.86,100.0,5486.0,B
CBA.AX,26-07-2012,55.41,100.0,5541.0,S
CBA.AX,27-07-2012,56.18,100.0,5618.0,B
CBA.AX,01-08-2012,57.27,100.0,5727.0,S
CBA.AX,06-08-2012,56.38,100.0,5638.0,B
CBA.AX,09-08-2012,57.03,100.0,5703.0,S
CBA.AX,13-08-2012,55.69,100.0,5569.0,B
CBA.AX,16-08-2012,57.05,100.0,5705.0,S
CBA.AX,20-08-2012,55.8,100.0,5580.0,B
CBA.AX,21-08-2012,55.8,100.0,5580.0,S
CBA.AX,27-08-2012,54.64,100.0,5464.0,B
CBA.AX,30-08-2012,53.98,100.0,5398.0,S
CBA.AX,31-08-2012,54.74,100.0,5474.0,B
CBA.AX,05-09-2012,54.55,100.0,5455.0,S
CBA.AX,10-09-2012,54.48,100.0,5448.0,B
CBA.AX,13-09-2012,55.02,100.0,5502.0,S
CBA.AX,14-09-2012,55.28,100.0,5528.0,B
CBA.AX,20-09-2012,54.97,100.0,5497.0,S
CBA.AX,24-09-2012,55.08,100.0,5508.0,B
CBA.AX,27-09-2012,55.83,100.0,5583.0,S
CBA.AX,01-10-2012,55.85,100.0,5585.0,B
CBA.AX,04-10-2012,56.55,100.0,5655.0,S
CBA.AX,08-10-2012,56.59,100.0,5659.0,B
CBA.AX,11-10-2012,56.74,100.0,5674.0,S
CBA.AX,15-10-2012,56.93,100.0,5693.0,B
CBA.AX,18-10-2012,57.05,100.0,5705.0,S
CBA.AX,22-10-2012,56.67,100.0,5667.0,B
CBA.AX,25-10-2012,57.3,100.0,5730.0,S
CBA.AX,29-10-2012,56.79,100.0,5679.0,B
CBA.AX,01-11-2012,57.27,100.0,5727.0,S
CBA.AX,05-11-2012,57.4,100.0,5740.0,B
CBA.AX,08-11-2012,58.18,100.0,5818.0,S
CBA.AX,12-11-2012,59.4,100.0,5940.0,B
CBA.AX,13-11-2012,58.7,100.0,5870.0,S
CBA.AX,19-11-2012,58.15,100.0,5815.0,B
CBA.AX,22-11-2012,58.67,100.0,5867.0,S
CBA.AX,26-11-2012,59.15,100.0,5915.0,B
CBA.AX,27-11-2012,59.22,100.0,5922.0,S
CBA.AX,03-12-2012,60.81,100.0,6081.0,B
CBA.AX,04-12-2012,60.5,100.0,6050.0,S
CBA.AX,07-12-2012,60.88,100.0,6088.0,B
CBA.AX,12-12-2012,61.2,100.0,6120.0,S
CBA.AX,17-12-2012,61.29,100.0,6129.0,B
CBA.AX,20-12-2012,61.51,100.0,6151.0,S
CBA.AX,24-12-2012,62.33,100.0,6233.0,B
CBA.AX,04-01-2013,63.25,100.0,6325.0,S
CBA.AX,11-01-2013,61.38,100.0,6138.0,B
CBA.AX,17-01-2013,62.46,100.0,6246.0,S
CBA.AX,21-01-2013,62.2,100.0,6220.0,B
CBA.AX,24-01-2013,63.24,100.0,6324.0,S
CBA.AX,29-01-2013,64.73,100.0,6473.0,B
CBA.AX,01-02-2013,65.05,100.0,6505.0,S
CBA.AX,04-02-2013,64.71,100.0,6471.0,B
CBA.AX,07-02-2013,64.7,100.0,6470.0,S
CBA.AX,11-02-2013,65.12,100.0,6512.0,B
CBA.AX,14-02-2013,66.9,100.0,6690.0,S
CBA.AX,18-02-2013,65.78,100.0,6578.0,B
CBA.AX,21-02-2013,64.81,100.0,6481.0,S
CBA.AX,25-02-2013,65.75,100.0,6575.0,B
CBA.AX,28-02-2013,67.27,100.0,6727.0,S
CBA.AX,01-03-2013,67.85,100.0,6785.0,B
CBA.AX,07-03-2013,69.68,100.0,6968.0,S
CBA.AX,11-03-2013,70.13,100.0,7013.0,B
CBA.AX,13-03-2013,69.38,100.0,6938.0,S
CBA.AX,15-03-2013,70.18,100.0,7018.0,B
CBA.AX,20-03-2013,69.16,100.0,6916.0,S
CBA.AX,25-03-2013,69.0,100.0,6900.0,B
CBA.AX,28-03-2013,68.01,100.0,6801.0,S
CBA.AX,02-04-2013,68.95,100.0,6895.0,B
CBA.AX,05-04-2013,66.93,100.0,6693.0,S
CBA.AX,08-04-2013,67.02,100.0,6702.0,B
CBA.AX,11-04-2013,68.05,100.0,6805.0,S
CBA.AX,15-04-2013,68.51,100.0,6851.0,B
CBA.AX,16-04-2013,68.14,100.0,6814.0,S
CBA.AX,17-04-2013,69.29,100.0,6929.0,B
CBA.AX,18-04-2013,69.0,100.0,6900.0,S
CBA.AX,22-04-2013,69.33,100.0,6933.0,B
CBA.AX,01-05-2013,72.95,100.0,7295.0,S
CBA.AX,06-05-2013,71.67,100.0,7167.0,B
CBA.AX,07-05-2013,70.3,100.0,7030.0,S
CBA.AX,08-05-2013,71.23,100.0,7123.0,B
CBA.AX,09-05-2013,71.04,100.0,7104.0,S
CBA.AX,10-05-2013,70.57,100.0,7057.0,B
CBA.AX,16-05-2013,72.83,100.0,7283.0,S
CBA.AX,20-05-2013,73.49,100.0,7349.0,B
CBA.AX,21-05-2013,72.48,100.0,7248.0,S
CBA.AX,27-05-2013,68.19,100.0,6819.0,B
CBA.AX,29-05-2013,66.89,100.0,6689.0,S
CBA.AX,03-06-2013,66.92,100.0,6692.0,B
CBA.AX,06-06-2013,66.11,100.0,6611.0,S
CBA.AX,11-06-2013,65.4,100.0,6540.0,B
CBA.AX,14-06-2013,67.1,100.0,6710.0,S
CBA.AX,17-06-2013,68.47,100.0,6847.0,B
CBA.AX,19-06-2013,68.36,100.0,6836.0,S
CBA.AX,24-06-2013,65.74,100.0,6574.0,B
CBA.AX,27-06-2013,69.16,100.0,6916.0,S
CBA.AX,01-07-2013,67.53,100.0,6753.0,B
CBA.AX,04-07-2013,68.47,100.0,6847.0,S
CBA.AX,08-07-2013,68.99,100.0,6899.0,B
CBA.AX,11-07-2013,71.41,100.0,7141.0,S
CBA.AX,15-07-2013,71.25,100.0,7125.0,B
CBA.AX,18-07-2013,71.74,100.0,7174.0,S
CBA.AX,22-07-2013,71.88,100.0,7188.0,B
CBA.AX,25-07-2013,73.52,100.0,7352.0,S
CBA.AX,29-07-2013,73.86,100.0,7386.0,B
CBA.AX,01-08-2013,73.12,100.0,7312.0,S
CBA.AX,05-08-2013,73.76,100.0,7376.0,B
CBA.AX,07-08-2013,72.08,100.0,7208.0,S
CBA.AX,12-08-2013,73.82,100.0,7382.0,B
CBA.AX,15-08-2013,73.76,100.0,7376.0,S
CBA.AX,19-08-2013,71.15,100.0,7115.0,B
CBA.AX,20-08-2013,70.27,100.0,7027.0,S
CBA.AX,21-08-2013,71.1,100.0,7110.0,B
CBA.AX,22-08-2013,71.26,100.0,7126.0,S
CBA.AX,23-08-2013,72.05,100.0,7205.0,B
CBA.AX,28-08-2013,72.25,100.0,7225.0,S
CBA.AX,02-09-2013,73.68,100.0,7368.0,B
CBA.AX,04-09-2013,73.28,100.0,7328.0,S
CBA.AX,09-09-2013,73.63,100.0,7363.0,B
CBA.AX,12-09-2013,73.98,100.0,7398.0,S
CBA.AX,16-09-2013,74.05,100.0,7405.0,B
CBA.AX,19-09-2013,73.8,100.0,7380.0,S
CBA.AX,23-09-2013,73.51,100.0,7351.0,B
CBA.AX,26-09-2013,73.21,100.0,7321.0,S
CBA.AX,30-09-2013,71.21,100.0,7121.0,B
CBA.AX,03-10-2013,71.7,100.0,7170.0,S
CBA.AX,07-10-2013,70.75,100.0,7075.0,B
CBA.AX,10-10-2013,70.8,100.0,7080.0,S
CBA.AX,11-10-2013,72.32,100.0,7232.0,B
CBA.AX,16-10-2013,72.76,100.0,7276.0,S
CBA.AX,21-10-2013,74.55,100.0,7455.0,B
CBA.AX,23-10-2013,74.61,100.0,7461.0,S
CBA.AX,28-10-2013,77.4,100.0,7740.0,B
CBA.AX,29-10-2013,76.79,100.0,7679.0,S
CBA.AX,04-11-2013,76.1,100.0,7610.0,B
CBA.AX,07-11-2013,79.32,100.0,7932.0,S
CBA.AX,11-11-2013,78.35,100.0,7835.0,B
CBA.AX,12-11-2013,78.09,100.0,7809.0,S
CBA.AX,15-11-2013,77.79,100.0,7779.0,B
CBA.AX,19-11-2013,77.2,100.0,7720.0,S
CBA.AX,25-11-2013,76.27,100.0,7627.0,B
CBA.AX,28-11-2013,78.02,100.0,7802.0,S
CBA.AX,02-12-2013,76.85,100.0,7685.0,B
CBA.AX,03-12-2013,76.55,100.0,7655.0,S
CBA.AX,09-12-2013,74.9,100.0,7490.0,B
CBA.AX,12-12-2013,73.51,100.0,7351.0,S
CBA.AX,16-12-2013,73.63,100.0,7363.0,B
CBA.AX,18-12-2013,73.68,100.0,7368.0,S
CBA.AX,20-12-2013,75.93,100.0,7593.0,B
CBA.AX,24-12-2013,77.16,100.0,7716.0,S
CBA.AX,27-12-2013,77.31,100.0,7731.0,B
CBA.AX,03-01-2014,77.58,100.0,7758.0,S
CBA.AX,06-01-2014,77.6,100.0,7760.0,B
CBA.AX,07-01-2014,77.72,100.0,7772.0,S
CBA.AX,13-01-2014,77.0,100.0,7700.0,B
CBA.AX,14-01-2014,75.8,100.0,7580.0,S
CBA.AX,15-01-2014,76.19,100.0,7619.0,B
CBA.AX,16-01-2014,75.8,100.0,7580.0,S
CBA.AX,17-01-2014,75.47,100.0,7547.0,B
CBA.AX,23-01-2014,75.13,100.0,7513.0,S
CBA.AX,28-01-2014,74.13,100.0,7413.0,B
CBA.AX,31-01-2014,74.23,100.0,7423.0,S
CBA.AX,03-02-2014,74.4,100.0,7440.0,B
CBA.AX,05-02-2014,72.49,100.0,7249.0,S
CBA.AX,07-02-2014,73.52,100.0,7352.0,B
CBA.AX,13-02-2014,75.75,100.0,7575.0,S
CBA.AX,17-02-2014,74.35,100.0,7435.0,B
CBA.AX,20-02-2014,74.6,100.0,7460.0,S
CBA.AX,24-02-2014,75.36,100.0,7536.0,B
CBA.AX,27-02-2014,75.2,100.0,7520.0,S
CBA.AX,03-03-2014,74.48,100.0,7448.0,B
CBA.AX,06-03-2014,75.55,100.0,7555.0,S
CBA.AX,10-03-2014,75.75,100.0,7575.0,B
CBA.AX,12-03-2014,75.75,100.0,7575.0,S
CBA.AX,17-03-2014,74.85,100.0,7485.0,B
CBA.AX,20-03-2014,74.97,100.0,7497.0,S
CBA.AX,24-03-2014,75.95,100.0,7595.0,B
CBA.AX,27-03-2014,76.56,100.0,7656.0,S
CBA.AX,31-03-2014,77.44,100.0,7744.0,B
CBA.AX,03-04-2014,77.03,100.0,7703.0,S
CBA.AX,07-04-2014,76.86,100.0,7686.0,B
CBA.AX,10-04-2014,77.89,100.0,7789.0,S
CBA.AX,14-04-2014,76.51,100.0,7651.0,B
CBA.AX,17-04-2014,77.57,100.0,7757.0,S
CBA.AX,22-04-2014,78.03,100.0,7803.0,B
CBA.AX,29-04-2014,78.94,100.0,7894.0,S
CBA.AX,02-05-2014,79.14,100.0,7914.0,B
CBA.AX,07-05-2014,78.55,100.0,7855.0,S
CBA.AX,12-05-2014,79.38,100.0,7938.0,B
CBA.AX,15-05-2014,81.2,100.0,8120.0,S
CBA.AX,19-05-2014,79.56,100.0,7956.0,B
CBA.AX,22-05-2014,80.65,100.0,8065.0,S
CBA.AX,26-05-2014,81.56,100.0,8156.0,B
CBA.AX,29-05-2014,82.05,100.0,8205.0,S
CBA.AX,02-06-2014,82.26,100.0,8226.0,B
CBA.AX,05-06-2014,80.95,100.0,8095.0,S
CBA.AX,06-06-2014,81.77,100.0,8177.0,B
CBA.AX,12-06-2014,81.88,100.0,8188.0,S
CBA.AX,16-06-2014,81.6,100.0,8160.0,B
CBA.AX,19-06-2014,82.3,100.0,8230.0,S
CBA.AX,23-06-2014,81.79,100.0,8179.0,B
CBA.AX,24-06-2014,81.58,100.0,8158.0,S
CBA.AX,30-06-2014,80.88,100.0,8088.0,B
CBA.AX,01-07-2014,79.97,100.0,7997.0,S
CBA.AX,02-07-2014,80.92,100.0,8092.0,B
CBA.AX,03-07-2014,81.55,100.0,8155.0,S
CBA.AX,04-07-2014,81.95,100.0,8195.0,B
CBA.AX,09-07-2014,80.79,100.0,8079.0,S
CBA.AX,14-07-2014,81.71,100.0,8171.0,B
CBA.AX,17-07-2014,81.21,100.0,8121.0,S
CBA.AX,21-07-2014,81.36,100.0,8136.0,B
CBA.AX,24-07-2014,82.01,100.0,8201.0,S
CBA.AX,28-07-2014,82.0,100.0,8200.0,B
CBA.AX,31-07-2014,83.75,100.0,8375.0,S
CBA.AX,04-08-2014,82.58,100.0,8258.0,B
CBA.AX,05-08-2014,82.06,100.0,8206.0,S
CBA.AX,11-08-2014,80.41,100.0,8041.0,B
CBA.AX,14-08-2014,81.02,100.0,8102.0,S
CBA.AX,18-08-2014,81.4,100.0,8140.0,B
CBA.AX,19-08-2014,79.99,100.0,7999.0,S
CBA.AX,22-08-2014,80.61,100.0,8061.0,B
CBA.AX,28-08-2014,81.14,100.0,8114.0,S
CBA.AX,01-09-2014,81.3,100.0,8130.0,B
CBA.AX,04-09-2014,81.57,100.0,8157.0,S
CBA.AX,08-09-2014,81.26,100.0,8126.0,B
CBA.AX,11-09-2014,80.64,100.0,8064.0,S
CBA.AX,15-09-2014,78.92,100.0,7892.0,B
CBA.AX,18-09-2014,77.58,100.0,7758.0,S
CBA.AX,19-09-2014,77.81,100.0,7781.0,B
CBA.AX,24-09-2014,76.42,100.0,7642.0,S
CBA.AX,29-09-2014,74.43,100.0,7443.0,B
CBA.AX,02-10-2014,75.81,100.0,7581.0,S
CBA.AX,06-10-2014,76.17,100.0,7617.0,B
CBA.AX,08-10-2014,75.02,100.0,7502.0,S
CBA.AX,13-10-2014,74.13,100.0,7413.0,B
CBA.AX,14-10-2014,74.12,100.0,7412.0,S
CBA.AX,15-10-2014,75.45,100.0,7545.0,B
CBA.AX,16-10-2014,75.93,100.0,7593.0,S
CBA.AX,20-10-2014,77.26,100.0,7726.0,B
CBA.AX,23-10-2014,78.17,100.0,7817.0,S
CBA.AX,27-10-2014,80.02,100.0,8002.0,B
CBA.AX,29-10-2014,79.58,100.0,7958.0,S
CBA.AX,03-11-2014,80.52,100.0,8052.0,B
CBA.AX,06-11-2014,81.19,100.0,8119.0,S
CBA.AX,07-11-2014,82.76,100.0,8276.0,B
CBA.AX,12-11-2014,81.85,100.0,8185.0,S
CBA.AX,17-11-2014,80.99,100.0,8099.0,B
CBA.AX,19-11-2014,80.54,100.0,8054.0,S
CBA.AX,24-11-2014,80.42,100.0,8042.0,B
CBA.AX,27-11-2014,81.5,100.0,8150.0,S
CBA.AX,01-12-2014,79.8,100.0,7980.0,B
CBA.AX,04-12-2014,82.08,100.0,8208.0,S
CBA.AX,08-12-2014,82.39,100.0,8239.0,B
CBA.AX,09-12-2014,82.02,100.0,8202.0,S
CBA.AX,15-12-2014,81.27,100.0,8127.0,B
CBA.AX,18-12-2014,81.8,100.0,8180.0,S
CBA.AX,19-12-2014,83.71,100.0,8371.0,B
CBA.AX,23-12-2014,84.96,100.0,8496.0,S
CBA.AX,05-01-2015,85.95,100.0,8595.0,B
CBA.AX,07-01-2015,85.11,100.0,8511.0,S
CBA.AX,09-01-2015,86.04,100.0,8604.0,B
CBA.AX,14-01-2015,83.68,100.0,8368.0,S
CBA.AX,19-01-2015,83.1,100.0,8310.0,B
CBA.AX,22-01-2015,85.23,100.0,8523.0,S
CBA.AX,27-01-2015,87.63,100.0,8763.0,B
CBA.AX,30-01-2015,89.33,100.0,8933.0,S
CBA.AX,02-02-2015,89.68,100.0,8968.0,B
CBA.AX,05-02-2015,93.27,100.0,9327.0,S
CBA.AX,09-02-2015,92.93,100.0,9293.0,B
CBA.AX,10-02-2015,92.59,100.0,9259.0,S
CBA.AX,13-02-2015,93.15,100.0,9315.0,B
CBA.AX,17-02-2015,90.0,100.0,9000.0,S
CBA.AX,20-02-2015,90.21,100.0,9021.0,B
CBA.AX,26-02-2015,90.42,100.0,9042.0,S
CBA.AX,02-03-2015,92.55,100.0,9255.0,B
CBA.AX,04-03-2015,91.13,100.0,9113.0,S
CBA.AX,09-03-2015,90.52,100.0,9052.0,B
CBA.AX,12-03-2015,91.82,100.0,9182.0,S
CBA.AX,16-03-2015,91.79,100.0,9179.0,B
CBA.AX,19-03-2015,95.61,100.0,9561.0,S
CBA.AX,23-03-2015,95.48,100.0,9548.0,B
ANZ.AX,05-01-2000,10.39,100.0,1039.0,S
ANZ.AX,10-01-2000,10.388,100.0,1038.8,B
ANZ.AX,13-01-2000,10.51,100.0,1051.0,S
ANZ.AX,14-01-2000,10.67,100.0,1067.0,B
ANZ.AX,19-01-2000,10.87,100.0,1087.0,S
ANZ.AX,24-01-2000,10.73,100.0,1073.0,B
ANZ.AX,25-01-2000,10.519,100.0,1051.9,S
ANZ.AX,27-01-2000,10.51,100.0,1051.0,B
ANZ.AX,28-01-2000,10.82,100.0,1082.0,S
ANZ.AX,31-01-2000,10.55,100.0,1055.0,B
ANZ.AX,01-02-2000,10.45,100.0,1045.0,S
ANZ.AX,04-02-2000,10.4,100.0,1040.0,B
ANZ.AX,10-02-2000,10.69,100.0,1069.0,S
ANZ.AX,14-02-2000,10.3,100.0,1030.0,B
ANZ.AX,17-02-2000,10.23,100.0,1023.0,S
ANZ.AX,21-02-2000,10.09,100.0,1009.0,B
ANZ.AX,24-02-2000,9.77,100.0,977.0,S
ANZ.AX,25-02-2000,10.129,100.0,1012.9,B
ANZ.AX,02-03-2000,10.183,100.0,1018.3,S
ANZ.AX,06-03-2000,10.18,100.0,1018.0,B
ANZ.AX,09-03-2000,10.445,100.0,1044.5,S
ANZ.AX,13-03-2000,10.357,100.0,1035.7,B
ANZ.AX,16-03-2000,10.806,100.0,1080.6,S
ANZ.AX,20-03-2000,10.674,100.0,1067.4,B
ANZ.AX,21-03-2000,10.65,100.0,1065.0,S
ANZ.AX,22-03-2000,10.8,100.0,1080.0,B
ANZ.AX,23-03-2000,10.78,100.0,1078.0,S
ANZ.AX,27-03-2000,10.82,100.0,1082.0,B
ANZ.AX,29-03-2000,10.705,100.0,1070.5,S
ANZ.AX,03-04-2000,10.49,100.0,1049.0,B
ANZ.AX,06-04-2000,10.95,100.0,1095.0,S
ANZ.AX,10-04-2000,11.05,100.0,1105.0,B
ANZ.AX,13-04-2000,11.45,100.0,1145.0,S
ANZ.AX,14-04-2000,11.597,100.0,1159.7,B
ANZ.AX,20-04-2000,11.8,100.0,1180.0,S
ANZ.AX,26-04-2000,12.02,100.0,1202.0,B
ANZ.AX,27-04-2000,11.979,100.0,1197.9,S
ANZ.AX,02-05-2000,11.58,100.0,1158.0,B
ANZ.AX,04-05-2000,11.36,100.0,1136.0,S
ANZ.AX,05-05-2000,11.641,100.0,1164.1,B
ANZ.AX,10-05-2000,11.78,100.0,1178.0,S
ANZ.AX,15-05-2000,11.7,100.0,1170.0,B
ANZ.AX,18-05-2000,11.85,100.0,1185.0,S
ANZ.AX,22-05-2000,11.55,100.0,1155.0,B
ANZ.AX,25-05-2000,11.57,100.0,1157.0,S
ANZ.AX,29-05-2000,11.82,100.0,1182.0,B
ANZ.AX,01-06-2000,12.12,100.0,1212.0,S
ANZ.AX,05-06-2000,12.32,100.0,1232.0,B
ANZ.AX,06-06-2000,12.11,100.0,1211.0,S
ANZ.AX,09-06-2000,12.23,100.0,1223.0,B
ANZ.AX,16-06-2000,12.32,100.0,1232.0,S
ANZ.AX,19-06-2000,12.21,100.0,1221.0,B
ANZ.AX,22-06-2000,12.24,100.0,1224.0,S
ANZ.AX,26-06-2000,12.2,100.0,1220.0,B
ANZ.AX,29-06-2000,12.74,100.0,1274.0,S
ANZ.AX,03-07-2000,12.65,100.0,1265.0,B
ANZ.AX,04-07-2000,12.468,100.0,1246.8,S
ANZ.AX,07-07-2000,12.61,100.0,1261.0,B
ANZ.AX,12-07-2000,12.8,100.0,1280.0,S
